index,nav_date,nav_value
6688,2025-08-07,589.8535
6689,2025-08-08,586.5509
6690,2025-08-11,589.3075
6691,2025-08-12,585.9678
6692,2025-08-13,585.0419
6693,2025-08-14,587.7566
6694,2025-08-15,590.7665
6695,2025-08-18,585.4707
6696,2025-08-19,590.9463
6697,2025-08-20,597.159
6698,2025-08-21,591.5433
6699,2025-08-22,587.564
6700,2025-08-25,594.075
6701,2025-08-26,593.6122
6702,2025-08-27,582.4047
6703,2025-08-28,575.5565
6704,2025-08-29,574.5884
6705,2025-09-01,569.0184
6706,2025-09-02,567.2401
6707,2025-09-03,567.6949
6708,2025-09-04,575.36
6709,2025-09-05,574.1842
6710,2025-09-08,579.9402
6711,2025-09-09,587.597
6712,2025-09-10,595.3841
6713,2025-09-11,597.1891
6714,2025-09-12,587.2409
6715,2025-09-15,589.9366
6716,2025-09-16,595.7237
6717,2025-09-17,595.6052
6718,2025-09-18,605.152
6719,2025-09-19,610.0729
6720,2025-09-22,613.4545
6721,2025-09-23,619.6798
6722,2025-09-24,621.8251
6723,2025-09-25,608.6176
6724,2025-09-26,606.2571
6725,2025-09-29,613.008
6726,2025-09-30,608.9716
6727,2025-10-01,608.0862
6728,2025-10-02,602.8195
6729,2025-10-03,612.6945
6730,2025-10-06,622.169
6731,2025-10-07,617.6566
6732,2025-10-08,618.7786
6733,2025-10-09,615.3936
6734,2025-10-10,619.0594
6735,2025-10-13,622.1692
6736,2025-10-14,626.9623
6737,2025-10-15,629.1248
6738,2025-10-16,645.9572
6739,2025-10-17,640.4581
6740,2025-10-20,631.1942
6741,2025-10-21,629.3343
6742,2025-10-22,621.0119
6743,2025-10-23,613.2077
6744,2025-10-24,608.1301
6745,2025-10-27,603.5155
6746,2025-10-28,598.7647
6747,2025-10-29,601.8179
6748,2025-10-30,599.4464
6749,2025-10-31,598.807
6750,2025-11-03,603.8595
6751,2025-11-04,600.1017
6752,2025-11-05,599.0122
6753,2025-11-06,601.2576
6754,2025-11-07,591.3549
6755,2025-11-10,579.3457
6756,2025-11-11,581.4167
6757,2025-11-12,584.2463
6758,2025-11-13,595.2868
6759,2025-11-14,596.4249
6760,2025-11-17,601.0624
6761,2025-11-18,600.3367
6762,2025-11-19,602.223
6763,2025-11-20,611.4588
6764,2025-11-21,600.4213
6765,2025-11-24,602.9264
6766,2025-11-25,614.7066
6767,2025-11-26,616.5555
6768,2025-11-27,625.9189
6769,2025-11-28,622.7764
6770,2025-12-01,622.9217
6771,2025-12-02,623.4274
6772,2025-12-03,611.6688
6773,2025-12-04,605.7119
6774,2025-12-05,600.1903
6775,2025-12-08,604.8694
6776,2025-12-09,609.8544
6777,2025-12-10,611.9152
6778,2025-12-11,616.6968
6779,2025-12-12,616.1225
6780,2025-12-15,623.0094
6781,2025-12-16,623.3792
6782,2025-12-17,624.0193
6783,2025-12-18,622.8806
6784,2025-12-19,626.9752
6785,2025-12-22,624.9729
6786,2025-12-23,630.7032
6787,2025-12-24,624.7594
6788,2025-12-25,619.0531
6789,2025-12-26,623.1389
6790,2025-12-29,622.9738
6791,2025-12-30,620.8052
6792,2025-12-31,626.0203
6793,2026-01-01,622.9979
6794,2026-01-02,622.2198
6795,2026-01-05,630.2706
6796,2026-01-06,639.2139
6797,2026-01-07,648.4742
6798,2026-01-08,647.1965
6799,2026-01-09,654.5969
6800,2026-01-12,649.4764
6801,2026-01-13,644.635
6802,2026-01-14,631.7357
6803,2026-01-15,641.4558
6804,2026-01-16,636.9152
6805,2026-01-19,636.5332
6806,2026-01-20,631.7692
6807,2026-01-21,635.9823
6808,2026-01-22,634.206
6809,2026-01-23,627.2733
6810,2026-01-26,630.0463
6811,2026-01-27,622.4509
6812,2026-01-28,618.1898
6813,2026-01-29,607.1223
6814,2026-01-30,599.8551
6815,2026-02-02,601.1103
6816,2026-02-03,591.0903
6817,2026-02-04,583.7204
6818,2026-02-05,584.0094
6819,2026-02-06,581.5162
6820,2026-02-09,592.128
6821,2026-02-10,602.0931
6822,2026-02-11,597.8104
6823,2026-02-12,601.0649
6824,2026-02-13,605.3622
6825,2026-02-16,602.4915
6826,2026-02-17,594.9039
6827,2026-02-18,595.1464
6828,2026-02-19,594.5465
6829,2026-02-20,592.5716
6830,2026-02-23,595.1946
6831,2026-02-24,591.572
6832,2026-02-25,585.8945
6833,2026-02-26,586.761
6834,2026-02-27,589.0655
6835,2026-03-02,583.2852
6836,2026-03-03,588.3824
6837,2026-03-04,579.5656
6838,2026-03-05,576.9157
6839,2026-03-06,575.9015
6840,2026-03-09,572.9747
6841,2026-03-10,570.4206
6842,2026-03-11,580.2107
6843,2026-03-12,576.1702
6844,2026-03-13,589.0131
6845,2026-03-16,591.5933
6846,2026-03-17,592.3793
6847,2026-03-18,595.1795
6848,2026-03-19,608.9224
6849,2026-03-20,603.9214
6850,2026-03-23,598.2919
6851,2026-03-24,594.6288
6852,2026-03-25,595.1043
6853,2026-03-26,586.4179
6854,2026-03-27,586.8361
6855,2026-03-30,595.974
6856,2026-03-31,597.0783
6857,2026-04-01,595.8464
6858,2026-04-02,592.9127
6859,2026-04-03,597.938
6860,2026-04-06,593.9053
6861,2026-04-07,603.9669
6862,2026-04-08,614.6702
6863,2026-04-09,616.3815
6864,2026-04-10,616.6369
6865,2026-04-13,622.5885
6866,2026-04-14,628.9532
6867,2026-04-15,624.8206
6868,2026-04-16,622.2467
6869,2026-04-17,615.3496
6870,2026-04-20,617.8922
6871,2026-04-21,621.8563
6872,2026-04-22,614.8139
6873,2026-04-23,612.6667
6874,2026-04-24,605.7427
6875,2026-04-27,601.2702
6876,2026-04-28,604.511
6877,2026-04-29,600.9231
6878,2026-04-30,599.6402
6879,2026-05-01,591.401
6880,2026-05-04,592.6827
6881,2026-05-05,592.757
6882,2026-05-06,589.2624
6883,2026-05-07,588.5845
6884,2026-05-08,589.8254
6885,2026-05-11,585.904
6886,2026-05-12,578.6237
6887,2026-05-13,588.2146
6888,2026-05-14,585.2405
6889,2026-05-15,585.043
6890,2026-05-18,590.5865
6891,2026-05-19,609.5709
6892,2026-05-20,603.2283
6893,2026-05-21,605.9387
6894,2026-05-22,602.4801
6895,2026-05-25,599.9335
6896,2026-05-26,596.4426
6897,2026-05-27,590.8555
6898,2026-05-28,590.9452
6899,2026-05-29,583.6113
10350,2022-01-03,26.3169
10351,2022-01-04,26.2234
10352,2022-01-05,26.2221
10353,2022-01-06,26.1728
10354,2022-01-07,26.2261
10355,2022-01-10,26.4042
10356,2022-01-11,26.445
10357,2022-01-12,26.3202
10358,2022-01-13,26.3038
10359,2022-01-14,26.3194
10360,2022-01-17,26.3327
10361,2022-01-18,26.2918
10362,2022-01-19,26.3156
10363,2022-01-20,26.2408
10364,2022-01-21,26.1859
10365,2022-01-24,26.236
10366,2022-01-25,26.1764
10367,2022-01-26,26.2195
10368,2022-01-27,26.1366
10369,2022-01-28,26.2606
10370,2022-01-31,26.2169
10371,2022-02-01,26.2096
10372,2022-02-02,26.239
10373,2022-02-03,26.2091
10374,2022-02-04,26.226
10375,2022-02-07,26.2716
10376,2022-02-08,26.3428
10377,2022-02-09,26.4029
10378,2022-02-10,26.399
10379,2022-02-11,26.3968
10380,2022-02-14,26.5611
10381,2022-02-15,26.6324
10382,2022-02-16,26.5782
10383,2022-02-17,26.5925
10384,2022-02-18,26.5776
10385,2022-02-21,26.5762
10386,2022-02-22,26.5015
10387,2022-02-23,26.4816
10388,2022-02-24,26.6104
10389,2022-02-25,26.6568
10390,2022-02-28,26.4976
10391,2022-03-01,26.5866
10392,2022-03-02,26.6673
10393,2022-03-03,26.6507
10394,2022-03-04,26.7066
10395,2022-03-07,26.6564
10396,2022-03-08,26.6325
10397,2022-03-09,26.7409
10398,2022-03-10,26.7302
10399,2022-03-11,26.6122
10400,2022-03-14,26.6155
10401,2022-03-15,26.6179
10402,2022-03-16,26.706
10403,2022-03-17,26.7146
10404,2022-03-18,26.6938
10405,2022-03-21,26.7719
10406,2022-03-22,26.7877
10407,2022-03-23,26.7447
10408,2022-03-24,26.8304
10409,2022-03-25,26.8511
10410,2022-03-28,26.859
10411,2022-03-29,26.8787
10412,2022-03-30,26.814
10413,2022-03-31,26.786
10414,2022-04-01,26.7939
10415,2022-04-04,26.7884
10416,2022-04-05,26.8821
10417,2022-04-06,26.9045
10418,2022-04-07,26.9702
10419,2022-04-08,26.9786
10420,2022-04-11,27.0582
10421,2022-04-12,27.0931
10422,2022-04-13,27.1017
10423,2022-04-14,27.1086
10424,2022-04-15,27.0512
10425,2022-04-18,27.0935
10426,2022-04-19,27.0985
10427,2022-04-20,27.072
10428,2022-04-21,27.1553
10429,2022-04-22,27.0776
10430,2022-04-25,27.0566
10431,2022-04-26,27.1345
10432,2022-04-27,27.1638
10433,2022-04-28,27.1683
10434,2022-04-29,27.1932
10435,2022-05-02,27.2133
10436,2022-05-03,27.1173
10437,2022-05-04,27.1011
10438,2022-05-05,27.2195
10439,2022-05-06,27.1821
10440,2022-05-09,27.1681
10441,2022-05-10,27.1388
10442,2022-05-11,27.1406
10443,2022-05-12,27.1085
10444,2022-05-13,27.1495
10445,2022-05-16,27.1708
10446,2022-05-17,27.2316
10447,2022-05-18,27.1673
10448,2022-05-19,27.1518
10449,2022-05-20,27.1441
10450,2022-05-23,27.183
10451,2022-05-24,27.1365
10452,2022-05-25,27.207
10453,2022-05-26,27.2962
10454,2022-05-27,27.2361
10455,2022-05-30,27.2102
10456,2022-05-31,27.1815
10457,2022-06-01,27.3702
10458,2022-06-02,27.3484
10459,2022-06-03,27.4721
10460,2022-06-06,27.3924
10461,2022-06-07,27.332
10462,2022-06-08,27.2925
10463,2022-06-09,27.2422
10464,2022-06-10,27.2316
10465,2022-06-13,27.1908
10466,2022-06-14,27.1425
10467,2022-06-15,27.2296
10468,2022-06-16,27.3215
10469,2022-06-17,27.3947
10470,2022-06-20,27.4388
10471,2022-06-21,27.453
10472,2022-06-22,27.4265
10473,2022-06-23,27.3685
10474,2022-06-24,27.4014
10475,2022-06-27,27.3283
10476,2022-06-28,27.2677
10477,2022-06-29,27.3549
10478,2022-06-30,27.494
10479,2022-07-01,27.5292
10480,2022-07-04,27.6139
10481,2022-07-05,27.6047
10482,2022-07-06,27.5197
10483,2022-07-07,27.57
10484,2022-07-08,27.6175
10485,2022-07-11,27.6304
10486,2022-07-12,27.6214
10487,2022-07-13,27.6964
10488,2022-07-14,27.6356
10489,2022-07-15,27.5896
10490,2022-07-18,27.5275
10491,2022-07-19,27.5412
10492,2022-07-20,27.4737
10493,2022-07-21,27.4342
10494,2022-07-22,27.3933
10495,2022-07-25,27.3831
10496,2022-07-26,27.2885
10497,2022-07-27,27.3023
10498,2022-07-28,27.396
10499,2022-07-29,27.4132
10500,2022-08-01,27.5278
10501,2022-08-02,27.6284
10502,2022-08-03,27.6905
10503,2022-08-04,27.7036
10504,2022-08-05,27.7131
10505,2022-08-08,27.7744
10506,2022-08-09,27.7549
10507,2022-08-10,27.6315
10508,2022-08-11,27.6737
10509,2022-08-12,27.6028
10510,2022-08-15,27.5438
10511,2022-08-16,27.5517
10512,2022-08-17,27.553
10513,2022-08-18,27.463
10514,2022-08-19,27.4823
10515,2022-08-22,27.5571
10516,2022-08-23,27.4867
10517,2022-08-24,27.5829
10518,2022-08-25,27.4825
10519,2022-08-26,27.6374
10520,2022-08-29,27.6167
10521,2022-08-30,27.6347
10522,2022-08-31,27.5111
10523,2022-09-01,27.5147
10524,2022-09-02,27.5384
10525,2022-09-05,27.5403
10526,2022-09-06,27.5091
10527,2022-09-07,27.4514
10528,2022-09-08,27.5376
10529,2022-09-09,27.5476
10530,2022-09-12,27.6627
10531,2022-09-13,27.6339
10532,2022-09-14,27.6115
10533,2022-09-15,27.6762
10534,2022-09-16,27.5711
10535,2022-09-19,27.4948
10536,2022-09-20,27.5788
10537,2022-09-21,27.5054
10538,2022-09-22,27.3874
10539,2022-09-23,27.5245
10540,2022-09-26,27.4359
10541,2022-09-27,27.4564
10542,2022-09-28,27.4691
10543,2022-09-29,27.283
10544,2022-09-30,27.2724
10545,2022-10-03,27.3111
10546,2022-10-04,27.3433
10547,2022-10-05,27.4134
10548,2022-10-06,27.3945
10549,2022-10-07,27.4516
10550,2022-10-10,27.4118
10551,2022-10-11,27.3223
10552,2022-10-12,27.2409
10553,2022-10-13,27.1485
10554,2022-10-14,27.2254
10555,2022-10-17,27.1295
10556,2022-10-18,27.156
10557,2022-10-19,27.1455
10558,2022-10-20,27.1463
10559,2022-10-21,27.2475
10560,2022-10-24,27.2252
10561,2022-10-25,27.2749
10562,2022-10-26,27.2853
10563,2022-10-27,27.2827
10564,2022-10-28,27.4491
10565,2022-10-31,27.3574
10566,2022-11-01,27.4542
10567,2022-11-02,27.5075
10568,2022-11-03,27.4822
10569,2022-11-04,27.6031
10570,2022-11-07,27.4827
10571,2022-11-08,27.4545
10572,2022-11-09,27.3788
10573,2022-11-10,27.4151
10574,2022-11-11,27.3461
10575,2022-11-14,27.3838
10576,2022-11-15,27.3788
10577,2022-11-16,27.3535
10578,2022-11-17,27.3881
10579,2022-11-18,27.3774
10580,2022-11-21,27.3102
10581,2022-11-22,27.5116
10582,2022-11-23,27.4857
10583,2022-11-24,27.3403
10584,2022-11-25,27.2902
10585,2022-11-28,27.2109
10586,2022-11-29,27.2754
10587,2022-11-30,27.3053
10588,2022-12-01,27.3406
10589,2022-12-02,27.3229
10590,2022-12-05,27.3115
10591,2022-12-06,27.2938
10592,2022-12-07,27.296
10593,2022-12-08,27.3613
10594,2022-12-09,27.3923
10595,2022-12-12,27.4347
10596,2022-12-13,27.4771
10597,2022-12-14,27.5463
10598,2022-12-15,27.5742
10599,2022-12-16,27.607
10600,2022-12-19,27.6977
10601,2022-12-20,27.6593
10602,2022-12-21,27.6076
10603,2022-12-22,27.5331
10604,2022-12-23,27.5536
10605,2022-12-26,27.4331
10606,2022-12-27,27.4729
10607,2022-12-28,27.4732
10608,2022-12-29,27.5597
10609,2022-12-30,27.5209
10610,2023-01-02,27.5147
10611,2023-01-03,27.6005
10612,2023-01-04,27.7048
10613,2023-01-05,27.6652
10614,2023-01-06,27.6858
10615,2023-01-09,27.7143
10616,2023-01-10,27.7483
10617,2023-01-11,27.7379
10618,2023-01-12,27.8355
10619,2023-01-13,27.7112
10620,2023-01-16,27.6898
10621,2023-01-17,27.7289
10622,2023-01-18,27.7688
10623,2023-01-19,27.8716
10624,2023-01-20,27.9639
10625,2023-01-23,27.9518
10626,2023-01-24,28.0515
10627,2023-01-25,28.0091
10628,2023-01-26,28.0829
10629,2023-01-27,28.2193
10630,2023-01-30,28.3139
10631,2023-01-31,28.3296
10632,2023-02-01,28.314
10633,2023-02-02,28.2132
10634,2023-02-03,28.2434
10635,2023-02-06,28.1721
10636,2023-02-07,28.1239
10637,2023-02-08,28.0477
10638,2023-02-09,28.0232
10639,2023-02-10,28.0292
10640,2023-02-13,28.0566
10641,2023-02-14,28.0221
10642,2023-02-15,28.1058
10643,2023-02-16,28.0991
10644,2023-02-17,28.0514
10645,2023-02-20,28.0754
10646,2023-02-21,28.2227
10647,2023-02-22,28.2546
10648,2023-02-23,28.2368
10649,2023-02-24,28.1364
10650,2023-02-27,28.1289
10651,2023-02-28,28.1536
10652,2023-03-01,28.1342
10653,2023-03-02,28.0243
10654,2023-03-03,27.9723
10655,2023-03-06,28.0831
10656,2023-03-07,28.1928
10657,2023-03-08,28.1379
10658,2023-03-09,28.1937
10659,2023-03-10,28.1181
10660,2023-03-13,28.2259
10661,2023-03-14,28.2514
10662,2023-03-15,28.3272
10663,2023-03-16,28.2131
10664,2023-03-17,28.2694
10665,2023-03-20,28.2769
10666,2023-03-21,28.3457
10667,2023-03-22,28.4193
10668,2023-03-23,28.4321
10669,2023-03-24,28.3972
10670,2023-03-27,28.4612
10671,2023-03-28,28.465
10672,2023-03-29,28.4106
10673,2023-03-30,28.3529
10674,2023-03-31,28.2556
10675,2023-04-03,28.2274
10676,2023-04-04,28.314
10677,2023-04-05,28.3348
10678,2023-04-06,28.3051
10679,2023-04-07,28.3707
10680,2023-04-10,28.3193
10681,2023-04-11,28.3342
10682,2023-04-12,28.3295
10683,2023-04-13,28.3933
10684,2023-04-14,28.2887
10685,2023-04-17,28.2362
10686,2023-04-18,28.128
10687,2023-04-19,28.1176
10688,2023-04-20,28.2116
10689,2023-04-21,28.1838
10690,2023-04-24,28.1556
10691,2023-04-25,28.2255
10692,2023-04-26,28.3097
10693,2023-04-27,28.3115
10694,2023-04-28,28.3685
10695,2023-05-01,28.2997
10696,2023-05-02,28.4062
10697,2023-05-03,28.5686
10698,2023-05-04,28.6143
10699,2023-05-05,28.4726
10700,2023-05-08,28.4407
10701,2023-05-09,28.4928
10702,2023-05-10,28.4707
10703,2023-05-11,28.5702
10704,2023-05-12,28.6208
10705,2023-05-15,28.5781
10706,2023-05-16,28.5885
10707,2023-05-17,28.5324
10708,2023-05-18,28.5274
10709,2023-05-19,28.4957
10710,2023-05-22,28.5883
10711,2023-05-23,28.7494
10712,2023-05-24,28.6541
10713,2023-05-25,28.5237
10714,2023-05-26,28.5142
10715,2023-05-29,28.4135
10716,2023-05-30,28.4249
10717,2023-05-31,28.4867
10718,2023-06-01,28.6024
10719,2023-06-02,28.6251
10720,2023-06-05,28.6193
10721,2023-06-06,28.4851
10722,2023-06-07,28.4951
10723,2023-06-08,28.5084
10724,2023-06-09,28.5625
10725,2023-06-12,28.5197
10726,2023-06-13,28.4966
10727,2023-06-14,28.3988
10728,2023-06-15,28.2434
10729,2023-06-16,28.1726
10730,2023-06-19,28.0694
10731,2023-06-20,28.1012
10732,2023-06-21,28.0726
10733,2023-06-22,28.0426
10734,2023-06-23,27.9811
10735,2023-06-26,27.762
10736,2023-06-27,27.8757
10737,2023-06-28,27.8135
10738,2023-06-29,27.7925
10739,2023-06-30,27.6987
10740,2023-07-03,27.7746
10741,2023-07-04,27.7926
10742,2023-07-05,27.7427
10743,2023-07-06,27.7232
10744,2023-07-07,27.8486
10745,2023-07-10,27.8515
10746,2023-07-11,27.8467
10747,2023-07-12,27.7886
10748,2023-07-13,27.6642
10749,2023-07-14,27.661
10750,2023-07-17,27.6916
10751,2023-07-18,27.7763
10752,2023-07-19,27.6273
10753,2023-07-20,27.557
10754,2023-07-21,27.5245
10755,2023-07-24,27.5321
10756,2023-07-25,27.5299
10757,2023-07-26,27.5294
10758,2023-07-27,27.5656
10759,2023-07-28,27.5108
10760,2023-07-31,27.5835
10761,2023-08-01,27.6215
10762,2023-08-02,27.6071
10763,2023-08-03,27.7266
10764,2023-08-04,27.8436
10765,2023-08-07,27.9171
10766,2023-08-08,27.7134
10767,2023-08-09,27.8319
10768,2023-08-10,27.8956
10769,2023-08-11,28.045
10770,2023-08-14,28.1407
10771,2023-08-15,28.2609
10772,2023-08-16,28.3316
10773,2023-08-17,28.4362
10774,2023-08-18,28.5876
10775,2023-08-21,28.6114
10776,2023-08-22,28.5064
10777,2023-08-23,28.4924
10778,2023-08-24,28.5286
10779,2023-08-25,28.5421
10780,2023-08-28,28.4608
10781,2023-08-29,28.3521
10782,2023-08-30,28.3073
10783,2023-08-31,28.3731
10784,2023-09-01,28.4944
10785,2023-09-04,28.5685
10786,2023-09-05,28.6529
10787,2023-09-06,28.6552
10788,2023-09-07,28.5379
10789,2023-09-08,28.5133
10790,2023-09-11,28.5029
10791,2023-09-12,28.4753
10792,2023-09-13,28.4874
10793,2023-09-14,28.5272
10794,2023-09-15,28.5968
10795,2023-09-18,28.5849
10796,2023-09-19,28.4563
10797,2023-09-20,28.4298
10798,2023-09-21,28.441
10799,2023-09-22,28.537
10800,2023-09-25,28.5043
10801,2023-09-26,28.5493
10802,2023-09-27,28.5783
10803,2023-09-28,28.5897
10804,2023-09-29,28.665
10805,2023-10-02,28.6255
10806,2023-10-03,28.5922
10807,2023-10-04,28.5995
10808,2023-10-05,28.5615
10809,2023-10-06,28.6063
10810,2023-10-09,28.5631
10811,2023-10-10,28.5876
10812,2023-10-11,28.5885
10813,2023-10-12,28.6122
10814,2023-10-13,28.5872
10815,2023-10-16,28.571
10816,2023-10-17,28.586
10817,2023-10-18,28.6088
10818,2023-10-19,28.6166
10819,2023-10-20,28.7481
10820,2023-10-23,28.6846
10821,2023-10-24,28.6882
10822,2023-10-25,28.5828
10823,2023-10-26,28.6178
10824,2023-10-27,28.5456
10825,2023-10-30,28.5338
10826,2023-10-31,28.5152
10827,2023-11-01,28.5435
10828,2023-11-02,28.5119
10829,2023-11-03,28.4773
10830,2023-11-06,28.5887
10831,2023-11-07,28.6174
10832,2023-11-08,28.5851
10833,2023-11-09,28.5752
10834,2023-11-10,28.7022
10835,2023-11-13,28.6933
10836,2023-11-14,28.6517
10837,2023-11-15,28.6105
10838,2023-11-16,28.5791
10839,2023-11-17,28.5445
10840,2023-11-20,28.4607
10841,2023-11-21,28.3883
10842,2023-11-22,28.3372
10843,2023-11-23,28.3875
10844,2023-11-24,28.3684
10845,2023-11-27,28.3617
10846,2023-11-28,28.4607
10847,2023-11-29,28.5619
10848,2023-11-30,28.5498
10849,2023-12-01,28.5126
10850,2023-12-04,28.4587
10851,2023-12-05,28.5165
10852,2023-12-06,28.51
10853,2023-12-07,28.4904
10854,2023-12-08,28.4401
10855,2023-12-11,28.3931
10856,2023-12-12,28.4242
10857,2023-12-13,28.3382
10858,2023-12-14,28.4174
10859,2023-12-15,28.3874
10860,2023-12-18,28.3848
10861,2023-12-19,28.2974
10862,2023-12-20,28.3046
10863,2023-12-21,28.2893
10864,2023-12-22,28.2938
10865,2023-12-25,28.407
10866,2023-12-26,28.4278
10867,2023-12-27,28.3791
10868,2023-12-28,28.3364
10869,2023-12-29,28.387
10870,2024-01-01,28.4882
10871,2024-01-02,28.5166
10872,2024-01-03,28.5743
10873,2024-01-04,28.6264
10874,2024-01-05,28.7371
10875,2024-01-08,28.6045
10876,2024-01-09,28.6608
10877,2024-01-10,28.7401
10878,2024-01-11,28.6515
10879,2024-01-12,28.5958
10880,2024-01-15,28.5428
10881,2024-01-16,28.4985
10882,2024-01-17,28.4721
10883,2024-01-18,28.4976
10884,2024-01-19,28.568
10885,2024-01-22,28.6542
10886,2024-01-23,28.6019
10887,2024-01-24,28.5493
10888,2024-01-25,28.6523
10889,2024-01-26,28.7072
10890,2024-01-29,28.7214
10891,2024-01-30,28.7639
10892,2024-01-31,28.7699
10893,2024-02-01,28.8162
10894,2024-02-02,28.8001
10895,2024-02-05,28.8278
10896,2024-02-06,28.7265
10897,2024-02-07,28.6849
10898,2024-02-08,28.6442
10899,2024-02-09,28.6254
10900,2024-02-12,28.5668
10901,2024-02-13,28.5366
10902,2024-02-14,28.436
10903,2024-02-15,28.4835
10904,2024-02-16,28.4857
10905,2024-02-19,28.3717
10906,2024-02-20,28.3202
10907,2024-02-21,28.3523
10908,2024-02-22,28.3216
10909,2024-02-23,28.28
10910,2024-02-26,28.2828
10911,2024-02-27,28.3154
10912,2024-02-28,28.2211
10913,2024-02-29,28.2683
10914,2024-03-01,28.2195
10915,2024-03-04,28.2262
10916,2024-03-05,28.2318
10917,2024-03-06,28.2024
10918,2024-03-07,28.1378
10919,2024-03-08,28.1256
10920,2024-03-11,28.249
10921,2024-03-12,28.1603
10922,2024-03-13,28.2888
10923,2024-03-14,28.2783
10924,2024-03-15,28.2889
10925,2024-03-18,28.2196
10926,2024-03-19,28.1729
10927,2024-03-20,28.1453
10928,2024-03-21,28.0792
10929,2024-03-22,28.0725
10930,2024-03-25,28.0517
10931,2024-03-26,28.1909
10932,2024-03-27,28.1162
10933,2024-03-28,28.1315
10934,2024-03-29,28.1571
10935,2024-04-01,28.0893
10936,2024-04-02,28.146
10937,2024-04-03,28.1258
10938,2024-04-04,27.9577
10939,2024-04-05,28.0122
10940,2024-04-08,27.9415
10941,2024-04-09,27.8758
10942,2024-04-10,27.9321
10943,2024-04-11,27.9157
10944,2024-04-12,27.9883
10945,2024-04-15,28.0818
10946,2024-04-16,28.0442
10947,2024-04-17,28.1084
10948,2024-04-18,28.0629
10949,2024-04-19,28.2293
10950,2024-04-22,28.1881
10951,2024-04-23,28.2692
10952,2024-04-24,28.3375
10953,2024-04-25,28.3681
10954,2024-04-26,28.3283
10955,2024-04-29,28.3256
10956,2024-04-30,28.1804
10957,2024-05-01,28.2044
10958,2024-05-02,28.2373
10959,2024-05-03,28.2549
10960,2024-05-06,28.052
10961,2024-05-07,27.9707
10962,2024-05-08,27.926
10963,2024-05-09,27.9545
10964,2024-05-10,27.9829
10965,2024-05-13,27.9789
10966,2024-05-14,28.0317
10967,2024-05-15,27.9673
10968,2024-05-16,28.0183
10969,2024-05-17,28.0599
10970,2024-05-20,28.0946
10971,2024-05-21,28.0898
10972,2024-05-22,28.2277
10973,2024-05-23,28.2709
10974,2024-05-24,28.21
10975,2024-05-27,28.2358
10976,2024-05-28,28.2974
10977,2024-05-29,28.2636
10978,2024-05-30,28.3494
10979,2024-05-31,28.3848
10980,2024-06-03,28.2258
10981,2024-06-04,28.2552
10982,2024-06-05,28.2344
10983,2024-06-06,28.2807
10984,2024-06-07,28.3562
10985,2024-06-10,28.3782
10986,2024-06-11,28.5057
10987,2024-06-12,28.501
10988,2024-06-13,28.5541
10989,2024-06-14,28.6202
10990,2024-06-17,28.6214
10991,2024-06-18,28.6858
10992,2024-06-19,28.651
10993,2024-06-20,28.6287
10994,2024-06-21,28.5423
10995,2024-06-24,28.5679
10996,2024-06-25,28.5995
10997,2024-06-26,28.6928
10998,2024-06-27,28.7582
10999,2024-06-28,28.7458
11000,2024-07-01,28.6688
11001,2024-07-02,28.7083
11002,2024-07-03,28.797
11003,2024-07-04,28.8601
11004,2024-07-05,28.9473
11005,2024-07-08,28.9401
11006,2024-07-09,28.9144
